user_id,item_id,response
0,1419,True
0,215,True
0,1528,True
0,186,True
0,953,True
0,532,True
0,1141,True
0,439,True
0,345,True
0,440,True
0,516,True
0,626,True
0,823,True
0,481,True
0,1219,True
0,603,True
0,873,True
0,1020,True
0,1046,True
0,1074,True
0,1217,True
0,921,True
0,153,True
0,10,True
0,404,True
0,1357,True
0,1126,True
0,854,True
0,1545,True
0,1352,True
0,944,True
0,910,True
0,1330,True
0,1527,True
0,229,True
0,948,True
0,1525,True
0,321,True
0,552,True
0,139,True
0,964,True
0,1207,True
0,46,True
0,283,True
0,1084,True
0,8,True
0,1051,True
0,365,True
0,1498,True
0,1225,True
0,1215,True
0,577,True
0,9,True
0,1054,True
0,906,True
0,197,True
0,1530,True
0,116,True
0,161,True
0,742,True
0,255,True
0,1036,True
0,736,True
0,1310,True
0,443,True
0,1151,True
0,1164,True
0,1287,True
0,234,True
0,836,True
0,829,True
0,350,True
0,1542,True
0,521,True
0,535,True
0,723,True
0,1117,True
0,643,True
0,68,True
0,237,True
0,989,True
0,1246,True
0,1062,True
0,59,True
0,763,True
0,1025,True
0,429,True
0,102,True
0,91,True
0,158,True
0,403,True
0,201,True
0,1231,True
0,484,True
0,894,True
0,294,True
0,1325,True
0,791,True
0,424,True
0,74,True
0,1512,True
0,174,True
0,602,True
0,1099,True
1,78,True
1,743,True
1,496,True
1,110,True
1,1020,True
1,161,True
1,1214,True
1,215,True
1,1547,True
1,723,True
1,1542,True
1,1435,True
1,642,True
1,1265,True
1,1220,True
1,932,True
1,235,True
1,879,True
1,9,True
1,74,True
1,839,True
1,1356,True
1,435,False
1,1154,True
1,1028,True
1,603,True
1,1407,True
1,1443,True
1,357,True
1,31,True
1,885,True
1,728,True
1,876,True
1,1108,True
1,977,False
1,1100,True
1,1125,True
1,950,True
1,1546,True
1,188,True
1,481,True
1,620,True
1,806,True
1,626,True
1,345,True
1,803,True
1,472,True
1,994,True
1,742,True
1,1229,True
1,1373,True
1,308,True
1,1058,True
1,1316,True
1,1243,True
1,710,False
1,799,True
1,1525,False
1,1361,True
1,66,False
1,418,True
1,131,True
1,1253,True
1,1415,True
1,898,True
1,424,True
1,1291,False
1,56,True
1,591,True
1,279,True
1,761,True
1,261,True
1,729,True
1,1164,True
1,805,True
1,1009,True
1,1019,True
1,948,True
1,873,True
1,153,True
1,650,True
1,1211,True
1,1135,True
1,1062,True
1,1181,True
1,917,True
1,1308,True
1,793,True
1,698,True
1,949,True
1,512,True
1,13,True
1,462,False
1,1169,True
1,727,True
1,565,True
1,8,True
1,511,True
1,845,True
1,37,True
2,117,True
2,601,True
2,430,True
2,742,True
2,822,True
2,50,True
2,52,True
2,918,True
2,1028,True
2,740,True
2,1435,True
2,489,True
2,603,False
2,153,True
2,948,True
2,514,True
2,521,True
2,247,True
2,71,True
2,723,True
2,862,True
2,917,True
2,645,True
2,865,True
2,350,True
2,459,True
2,808,True
2,411,True
2,1470,True
2,565,True
2,1538,True
2,1180,True
2,1540,True
2,595,True
2,716,True
2,365,True
2,1351,True
2,727,True
2,1373,True
2,1063,True
2,215,True
2,439,True
2,1389,True
2,903,True
2,622,True
2,142,True
2,801,True
2,1491,True
2,512,True
2,1541,True
2,879,True
2,1287,True
2,1141,True
2,295,True
2,1251,True
2,836,True
2,1310,True
2,1294,True
2,1545,True
2,807,True
2,643,True
2,878,True
2,634,True
2,1220,True
2,626,True
2,200,True
2,1566,True
2,833,True
2,1383,True
2,78,True
2,1177,True
2,956,True
2,62,True
2,681,True
2,1129,True
2,329,True
2,35,True
2,998,True
2,435,True
2,317,True
2,1537,True
2,1498,True
3,494,True
3,271,True
3,1129,True
3,1356,True
3,512,True
3,1529,True
3,822,True
3,215,False
3,59,False
3,841,True
3,862,True
3,10,True
3,1133,False
3,1549,True
3,552,True
3,948,True
3,655,True
3,1220,True
3,602,True
3,500,True
3,117,False
3,774,True
3,723,True
3,1545,True
3,425,True
3,1093,True
3,161,False
3,1467,False
3,386,True
3,853,True
3,1316,True
3,710,True
3,52,True
3,1219,True
3,601,True
3,1200,True
3,879,True
3,1440,True
3,1326,True
3,237,True
3,1373,True
3,604,False
3,369,True
3,436,True
3,1538,False
3,1431,False
3,1547,True
3,603,True
3,119,True
3,440,False
3,9,True
3,931,False
3,1205,False
3,903,True
3,587,False
3,716,True
3,398,False
3,1180,True
3,1286,True
3,1437,True
3,669,True
3,626,True
3,462,True
3,1398,True
3,20,False
3,194,True
3,958,True
3,235,True
3,1009,True
3,873,False
3,836,True
3,424,True
3,66,False
3,742,True
3,1345,True
3,489,True
3,780,True
3,707,True
3,352,True
3,932,True
3,1357,True
3,521,True
3,664,False
3,350,True
4,1498,True
4,1341,True
4,970,True
4,571,True
4,494,True
4,570,True
4,1419,True
4,829,True
4,1242,True
4,129,True
4,603,True
4,728,True
4,1516,True
4,411,True
4,1129,True
4,718,True
4,948,True
4,998,True
4,1294,True
4,1395,True
4,133,True
4,302,True
4,635,True
4,669,True
4,595,True
4,1254,True
4,601,True
4,1538,True
4,1037,True
4,1373,True
4,251,True
4,1308,True
4,210,True
4,1291,True
4,155,True
4,710,True
4,1540,True
4,1409,True
4,944,True
4,1061,True
4,774,True
4,64,True
4,1527,True
4,626,True
4,59,True
4,846,True
4,1215,True
4,765,True
4,1152,True
4,20,True
4,110,True
4,1251,True
4,117,True
4,642,True
4,552,True
4,1351,True
4,655,True
4,863,True
4,1009,True
4,1164,True
4,727,True
4,215,True
4,925,True
4,62,True
4,194,True
4,583,True
4,1441,True
4,1089,True
4,261,True
4,645,True
4,512,True
4,1200,True
4,78,True
4,329,True
4,1524,True
4,1252,True
4,627,True
4,1259,True
4,153,True
4,421,True
4,793,True
4,286,True
4,374,True
4,350,True
4,906,True
4,1108,True
4,796,True
4,271,True
4,1216,True
4,1283,True
4,542,True
4,500,True
4,1158,True
4,488,True
4,1542,True
4,9,True
4,294,True
4,803,True
4,89,True
4,985,True
4,903,True
4,587,True
4,229,True
4,1398,True
4,1444,True
4,248,True
4,1385,True
4,872,True
4,994,True
4,651,True
4,839,True
4,478,True
4,1297,True
4,932,True
4,1470,True
4,317,True
4,5,True
4,898,True
4,459,True
4,8,True
4,295,True
4,650,True
4,335,True
4,115,True
4,666,True
4,672,True
4,810,True
4,1220,True
4,1545,True
4,235,True
4,232,True
4,1062,True
4,783,True
4,149,True
4,802,True
4,273,True
4,792,True
4,1076,True
4,879,True
4,142,True
4,320,True
4,1568,True
4,574,True
4,1287,True
4,58,True
4,48,True
4,848,True
4,1141,True
4,862,True
4,987,True
4,1316,True
4,1337,True
4,365,True
4,742,True
4,283,True
4,956,True
5,669,True
5,350,True
5,1455,True
5,1077,True
5,672,True
5,1207,True
5,570,True
5,1530,True
5,293,True
5,345,True
5,320,True
5,271,True
5,484,True
5,537,True
5,1510,True
5,1180,True
5,674,True
5,549,True
5,728,True
5,1440,True
5,655,True
5,512,True
5,602,True
5,462,True
5,443,True
5,381,True
5,825,True
5,1388,True
5,237,True
5,365,True
5,839,True
5,664,True
5,612,True
5,1357,True
5,535,True
5,60,True
5,994,True
5,27,True
5,436,True
5,698,True
5,1271,True
5,1251,True
5,650,True
5,802,True
5,425,True
5,645,True
5,1527,True
5,1521,True
5,603,True
5,31,True
5,42,True
5,155,True
5,1215,True
5,335,True
5,846,True
5,1037,True
5,1308,True
5,1058,True
5,1366,True
5,1310,True
5,666,True
5,1435,True
5,117,True
5,718,True
5,1540,True
5,1351,True
5,13,True
5,1433,True
5,1390,True
5,410,True
5,1252,True
5,1512,True
5,1089,True
5,552,True
5,1409,True
5,269,True
5,776,True
5,306,True
5,679,True
5,806,True
5,710,True
5,1356,True
5,116,True
5,1244,True
5,1088,True
5,78,True
5,1558,True
5,1212,True
5,103,True
5,268,True
5,526,True
5,368,True
5,1148,True
5,1225,True
5,1219,True
5,534,True
5,970,True
5,1177,True
5,1547,True
5,860,True
5,958,True
5,1009,True
5,520,True
5,1444,True
5,1498,True
5,956,True
5,1392,True
5,515,True
5,1385,True
5,188,True
5,321,True
5,476,True
5,845,True
5,836,True
5,1469,True
5,841,True
5,283,True
5,210,True
5,1053,True
5,1142,True
5,1373,True
5,89,True
5,329,True
5,1093,True
5,264,True
5,1376,True
5,574,True
5,629,True
5,808,True
5,1046,True
5,626,True
5,1316,True
5,302,True
5,601,True
5,521,True
5,429,True
5,22,True
5,1542,True
5,110,True
5,65,True
5,134,True
5,102,True
5,1295,True
5,1441,True
5,137,True
5,1236,True
5,346,True
5,1281,True
5,286,True
5,372,True
5,352,True
5,849,True
5,161,True
5,480,True
5,1541,True
5,420,True
5,457,True
5,636,True
5,1108,True
5,949,True
5,587,True
5,129,True
5,631,True
5,1410,True
5,903,True
5,48,True
5,59,True
5,667,True
5,1006,True
5,885,True
5,1393,True
6,1152,True
6,369,True
6,1009,True
6,1498,True
6,9,True
6,486,True
6,261,True
6,1225,True
6,1220,True
6,58,True
6,801,True
6,1145,True
6,614,True
6,276,True
6,286,True
6,1455,True
6,1554,True
6,948,True
6,539,True
6,603,True
6,602,True
6,822,True
6,1310,True
6,317,True
6,903,True
6,740,True
6,1392,True
6,879,True
6,653,True
6,1431,True
6,669,True
6,841,True
6,643,True
6,1545,True
6,294,True
6,565,True
6,655,True
6,917,True
6,836,True
6,727,True
6,1125,True
6,372,True
6,1106,True
6,907,True
6,1574,True
6,415,True
6,271,True
6,1437,True
6,870,True
6,806,True
6,1141,True
6,846,True
6,345,True
6,587,True
6,462,True
6,420,True
6,1356,True
6,1028,True
6,908,True
6,427,True
6,1373,True
6,932,True
6,1133,True
6,944,True
6,785,True
6,209,True
6,1516,True
6,710,True
6,1529,True
6,761,True
6,949,True
6,574,True
6,894,True
6,792,True
6,1537,True
6,194,True
6,736,True
6,1148,True
6,1246,True
6,318,True
6,816,True
6,1089,True
6,1393,True
6,898,True
6,1271,True
6,514,True
6,410,True
6,856,True
7,1351,True
7,1179,True
7,1540,True
7,482,True
7,728,True
7,669,True
7,1287,True
7,215,True
7,932,True
7,1392,True
7,514,True
7,1547,True
7,1141,True
7,1220,True
7,512,True
7,575,True
7,1281,True
7,72,True
7,286,True
7,1215,True
7,1295,True
7,1527,True
7,423,True
7,462,True
7,1142,True
7,13,True
7,574,True
7,1074,True
7,1494,True
7,302,True
7,1275,True
7,832,True
7,1117,True
7,876,True
7,1177,True
7,1437,True
7,1129,True
7,718,True
7,626,True
7,50,True
7,159,True
7,261,True
7,1541,True
7,434,True
7,262,True
7,898,True
7,276,True
7,1356,True
7,612,True
7,1251,True
7,960,True
7,935,True
7,601,True
7,317,True
7,742,True
7,171,True
7,1310,True
7,1279,True
7,785,True
7,1110,True
7,737,True
7,1337,True
7,1152,True
7,931,True
7,9,True
7,295,True
7,2,True
7,636,True
7,1308,True
7,839,True
7,1243,True
7,8,True
7,1444,True
7,320,True
7,873,True
7,117,True
7,19,True
7,836,True
7,848,True
7,139,True
7,793,True
7,217,True
7,105,True
7,650,True
7,5,True
7,917,True
7,264,True
7,927,True
7,639,True
7,983,True
7,350,True
7,1164,True
7,1244,True
7,31,True
7,1537,True
7,1373,True
7,1028,True
7,666,True
7,1512,True
7,420,True
7,1525,True
7,1171,True
7,103,True
7,1471,True
7,825,True
7,89,True
7,885,True
7,335,True
7,1524,True
7,430,True
7,958,True
7,970,True
7,740,True
7,439,True
7,1108,True
7,1006,True
7,654,True
7,884,True
7,994,True
7,1254,True
7,1387,True
7,1440,True
7,822,True
7,369,True
7,1384,True
7,587,True
7,1314,True
7,776,True
7,345,True
7,846,True
7,1212,True
7,1439,True
7,352,True
7,1529,True
7,365,True
7,1419,True
7,1395,True
7,1441,True
7,1261,True
7,428,True
7,398,True
7,879,True
8,1020,True
8,740,True
8,736,True
8,832,True
8,898,True
8,552,True
8,1471,True
8,601,True
8,1211,True
8,1542,False
8,617,True
8,627,True
8,1316,True
8,441,True
8,274,True
8,28,True
8,58,True
8,24,True
8,848,True
8,650,True
8,294,True
8,626,True
8,1076,True
8,1166,True
8,1062,True
8,935,True
8,155,True
8,722,True
8,679,True
8,63,True
8,1378,True
8,350,True
8,317,True
8,931,True
8,31,True
8,1393,True
8,1373,True
8,1220,True
8,932,True
8,424,True
8,142,True
8,1376,True
8,1182,True
8,1503,True
8,956,True
8,1035,True
8,868,True
8,1179,True
8,1541,True
8,1251,True
8,1351,True
8,1440,True
8,1265,True
8,1152,True
8,1552,True
8,873,True
8,1067,True
8,669,True
8,1254,True
8,435,True
8,1133,True
8,410,True
8,583,True
8,994,True
8,1216,True
8,237,True
8,785,True
8,401,True
8,614,True
8,1310,True
8,841,True
8,907,True
8,728,True
8,796,False
8,1287,True
8,480,True
8,1242,True
8,953,False
8,1200,True
8,430,True
8,196,True
8,203,True
8,674,True
8,521,True
8,1456,True
8,879,True
8,283,True
8,846,True
8,71,True
8,958,True
8,1180,True
8,863,True
8,100,True
8,1109,True
8,112,True
8,358,True
8,512,True
8,603,True
8,9,True
8,1512,True
8,1540,True
8,822,True
8,1295,True
8,289,True
8,1357,True
8,636,True
8,1389,True
8,219,True
8,251,True
8,1392,True
8,59,True
8,1171,True
8,1525,True
8,878,True
8,329,True
8,801,True
8,768,True
8,1164,True
8,1214,True
8,484,True
8,1015,True
8,60,True
8,741,True
8,807,True
8,1431,True
8,1130,True
8,1537,True
8,89,True
8,1337,True
8,381,True
8,1435,True
8,836,True
8,642,True
8,369,True
8,1467,True
8,927,True
8,1320,True
8,723,True
8,793,True
8,1491,True
8,710,True
8,1568,True
8,119,True
8,803,True
8,1308,True
8,742,True
8,313,True
9,1326,True
9,1219,True
9,1440,True
9,603,True
9,430,True
9,1389,True
9,741,True
9,740,True
9,315,True
9,655,True
9,294,True
9,808,True
9,170,True
9,421,True
9,879,True
9,836,True
9,769,True
9,10,True
9,1012,True
9,1271,True
9,1308,True
9,219,True
9,489,True
9,1545,True
9,1126,True
9,1384,True
9,1084,True
9,365,True
9,806,True
9,636,True
9,1541,True
9,129,True
9,1093,True
9,1295,True
9,462,True
9,1251,True
9,1287,True
9,161,True
9,420,True
9,1220,True
9,917,True
9,1174,True
9,335,True
9,174,True
9,1540,True
9,42,True
9,822,True
9,1536,True
9,549,True
9,873,True
9,1392,True
9,1089,True
9,629,True
9,13,True
9,110,True
9,765,True
9,1108,True
9,48,True
9,194,True
9,1395,True
9,601,True
9,446,True
9,567,True
9,602,True
9,512,True
9,117,True
9,1062,True
9,37,True
9,155,True
9,763,True
9,1261,True
9,1522,True
9,1206,True
9,717,True
9,535,True
9,1146,True
9,488,True
9,1558,True
9,241,True
9,8,True
9,845,True
9,1498,True
9,1524,True
9,1386,True
9,894,True
9,626,True
9,1310,True
9,274,True
9,1311,True
9,1471,True
9,215,True
9,89,True
9,1180,True
9,1373,True
9,679,True
9,411,True
9,273,True
9,932,True
9,1152,True
9,575,True
9,785,True
9,1212,True
9,570,True
9,918,True
9,571,True
9,1409,True
9,1393,True
9,1175,True
9,71,True
9,196,True
9,744,True
9,425,True
9,801,True
9,1076,True
9,52,True
9,710,True
9,1215,True
9,459,True
9,565,True
9,1037,True
9,1242,True
9,1547,True
10,575,True
10,907,False
10,603,True
10,1219,True
10,841,False
10,918,True
10,1533,False
10,844,False
10,119,False
10,664,True
10,1392,False
10,1540,False
10,0,False
10,1550,False
10,1316,False
10,793,False
10,1151,False
10,785,True
10,295,False
10,261,False
10,1471,True
10,286,False
10,305,False
10,1389,False
10,855,False
10,1406,True
10,694,False
10,1164,True
10,794,False
10,583,False
10,1541,False
10,827,False
10,463,False
10,860,False
10,365,False
10,836,True
10,595,True
10,801,False
10,903,True
10,329,True
10,822,False
10,507,False
10,381,False
10,740,True
10,350,True
10,143,False
10,1312,False
10,1409,False
10,1308,False
10,1262,False
10,1086,True
10,369,False
10,1412,True
10,153,False
10,1044,False
10,1277,True
10,1099,False
10,1551,True
10,716,False
10,832,False
10,567,False
10,641,True
10,917,False
10,4,False
10,783,True
10,950,False
10,912,False
10,28,False
10,627,True
10,594,False
10,863,False
10,1195,False
10,669,True
10,283,False
10,403,False
10,488,False
10,1259,False
10,1271,False
10,885,False
10,188,False
10,1211,False
10,1435,False
10,1373,True
10,672,False
10,521,False
10,13,False
10,825,False
10,429,False
10,48,True
10,335,False
10,157,True
10,1490,True
10,317,False
10,655,False
10,438,False
10,927,False
10,602,True
10,1200,False
10,1108,False
10,1220,False
10,955,False
10,1456,False
10,110,False
10,1546,False
10,1058,False
10,590,False
10,1076,False
10,741,True
10,1110,False
10,215,False
10,1427,False
10,380,False
10,100,True
10,1028,False
10,320,False
10,710,True
10,133,False
10,8,False
10,274,False
10,649,False
10,50,False
10,1093,False
10,856,False
10,324,False
11,1477,True
11,1242,False
11,312,True
11,186,True
11,1271,True
11,710,True
11,375,True
11,1177,True
11,1444,True
11,188,True
11,828,True
11,1061,True
11,1525,True
11,956,True
11,894,True
11,585,True
11,727,True
11,1143,False
11,1467,True
11,601,True
11,329,True
11,1541,True
11,764,True
11,799,True
11,9,True
11,994,True
11,808,True
11,332,True
11,476,True
11,836,True
11,1254,True
11,484,True
11,849,True
11,291,True
11,489,True
11,124,True
11,1512,True
11,1524,True
11,6,False
11,173,False
11,1277,True
11,1243,True
11,1103,True
11,1137,False
11,321,True
11,413,True
11,131,True
11,680,True
11,155,True
11,352,True
11,197,True
11,165,True
11,66,True
11,742,True
11,1412,True
11,1566,True
11,907,True
11,1250,True
11,918,True
11,1244,True
11,774,True
11,944,True
11,285,False
11,1330,True
11,390,True
11,1151,True
11,512,True
11,59,True
11,360,True
11,1025,True
11,410,True
11,117,True
11,1058,True
11,620,True
11,219,True
11,323,True
11,491,True
11,161,True
11,1217,True
11,761,False
11,1019,True
11,1540,True
11,1357,True
11,459,True
11,1445,True
11,284,False
11,1431,True
11,691,True
11,31,True
11,1558,True
11,1110,True
11,552,True
11,139,True
11,100,True
11,949,True
11,793,True
11,1255,True
11,825,True
11,29,True
11,1446,True
11,1308,True
11,517,True
11,365,True
11,56,True
11,1086,True
11,1316,True
11,1198,True
11,570,False
11,201,True
11,49,False
11,537,True
11,311,True
11,1490,True
11,1545,True
11,574,True
11,1328,True
11,1108,True
11,171,True
11,1265,True
11,237,True
11,465,False
11,694,True
11,1511,True
11,60,True
11,543,True
11,879,False
11,1376,True
11,529,True
11,457,True
11,420,True
11,723,True
11,885,True
11,22,False
11,231,True
11,372,True
11,707,True
11,46,True
11,842,True
11,571,True
11,906,True
11,255,False
11,927,True
11,227,True
11,677,True
11,1065,True
11,63,False
11,863,True
11,274,True
11,1073,True
11,129,True
11,1133,True
11,1136,True
11,932,True
11,959,True
11,1304,True
11,191,True
11,1220,True
11,1231,True
11,792,True
11,1433,True
11,62,True
11,674,True
11,286,True
11,369,True
11,346,True
11,1498,True
11,1037,True
11,81,True
11,803,True
11,1275,True
11,5,True
11,1169,True
11,1062,True
11,679,True
11,235,True
11,763,True
11,783,True
11,435,True
11,1527,True
11,439,True
11,1296,True
11,925,True
11,898,True
11,308,True
11,534,True
11,1356,True
11,1114,True
11,488,True
11,666,False
11,194,True
11,245,True
11,381,True
11,1385,True
11,425,True
11,1567,True
11,881,True
11,800,True
11,1175,True
11,4,True
11,958,True
11,1067,True
11,520,True
11,816,True
11,78,True
11,305,True
11,950,True
11,1106,True
11,429,True
11,481,True
11,453,True
11,13,True
11,471,False
11,1166,True
11,648,True
11,1389,True
11,592,True
11,751,True
11,744,True
11,1076,True
11,549,True
11,294,True
11,215,True
11,251,True
11,957,True
11,1211,True
11,271,True
11,1200,True
11,462,True
11,170,False
11,339,True
11,642,True
11,1199,True
11,1252,True
11,448,False
11,583,True
11,970,True
11,1439,True
11,1396,True
11,324,True
11,341,False
11,1206,True
11,1125,False
11,921,True
11,345,True
11,667,True
11,1537,True
11,1521,True
11,806,True
11,785,True
11,103,True
11,1141,True
11,1093,True
11,781,True
11,1179,True
11,1419,True
11,261,True
11,1089,True
11,873,True
11,1542,True
11,196,True
11,202,True
11,1185,True
11,1360,True
11,1279,True
11,229,True
11,438,True
11,35,True
11,1251,True
11,765,True
11,8,True
11,1378,True
11,295,True
11,418,True
11,427,True
11,10,True
11,1390,True
11,302,True
11,1281,True
11,89,True
11,587,True
11,778,False
11,1488,True
11,612,True
11,645,True
11,1538,True
11,1373,True
11,639,False
11,1182,False
11,1122,False
11,293,True
11,102,True
11,1180,True
11,662,True
11,1191,True
11,460,True
11,434,True
11,1036,True
11,603,True
11,441,True
11,447,False
11,635,True
11,203,True
12,398,True
12,1255,True
12,655,True
12,117,True
12,1287,True
12,903,True
12,841,True
12,783,True
12,369,True
12,423,True
12,1310,True
12,1537,True
12,420,True
12,194,True
12,565,True
12,1373,True
12,1295,True
12,1439,True
12,153,True
12,1471,True
12,1215,True
12,76,True
12,205,True
12,480,True
12,155,True
12,119,True
12,574,True
12,512,True
12,1503,True
12,1433,True
12,932,True
12,435,True
12,201,True
12,1212,True
12,1542,True
12,1527,True
12,1076,True
12,1498,True
12,956,True
12,674,True
12,1089,True
12,1220,True
12,1312,True
12,1541,True
12,639,True
12,237,True
12,834,True
12,1219,True
12,583,True
12,601,True
12,718,True
12,806,True
12,955,True
12,1251,True
12,948,True
12,372,True
12,381,True
12,1367,True
12,1351,True
12,78,True
12,103,True
12,8,True
12,765,True
12,822,True
12,128,True
12,917,True
12,836,True
12,716,True
12,602,True
12,60,True
12,872,True
12,994,True
12,293,True
12,1058,True
12,521,True
12,612,True
12,1065,True
12,1381,True
12,471,True
12,679,True
12,317,True
12,1290,True
12,829,True
12,264,True
12,523,True
12,320,True
12,1044,True
12,48,True
12,1455,True
12,302,True
12,1389,True
12,1530,True
12,1412,True
12,462,True
12,1540,True
12,488,True
12,286,True
12,10,True
12,1179,True
12,31,True
12,142,True
12,350,True
12,645,True
12,1357,True
12,1093,True
12,710,True
12,1152,True
12,1409,True
12,1441,True
12,271,True
12,71,True
12,436,True
12,626,True
12,723,True
12,552,True
12,970,True
12,494,True
12,587,True
12,654,True
12,1206,True
13,1106,True
13,215,True
13,925,True
13,710,True
13,440,False
13,345,False
13,1281,True
13,1529,True
13,161,True
13,587,True
13,320,True
13,197,True
13,832,True
13,292,True
13,1046,True
13,201,True
13,1512,True
13,430,True
13,205,True
13,460,True
13,1146,True
13,960,True
13,854,True
13,482,True
13,1431,True
13,305,True
13,329,True
13,420,True
13,500,True
13,1442,True
13,848,True
13,1220,True
13,227,True
13,1542,True
13,740,True
13,1458,True
13,765,True
13,1250,True
13,335,True
13,31,True
13,1076,True
13,792,True
13,365,True
13,1206,True
13,37,True
13,1126,True
13,1261,True
13,680,True
13,1164,True
13,806,True
13,595,True
13,512,True
13,1190,True
13,232,True
13,1392,True
13,1251,True
13,521,True
13,298,True
13,1545,True
13,761,True
13,517,True
13,281,True
13,237,True
13,302,True
13,1389,True
13,1551,True
13,1287,True
13,767,True
13,1538,True
13,10,True
13,429,True
13,1246,True
13,271,True
13,8,True
13,629,True
13,849,True
13,935,True
13,823,True
13,1277,True
13,1175,True
13,1135,True
13,1308,True
13,103,True
13,352,True
13,60,True
13,872,True
13,1025,True
13,1275,True
13,425,True
13,675,True
13,488,True
13,1211,True
13,839,True
13,717,True
13,171,True
13,612,True
13,994,True
13,745,True
13,1487,True
13,884,True
13,1498,True
13,879,True
13,1040,True
13,251,True
13,1554,True
13,1108,True
13,1278,True
13,601,True
13,1384,True
13,234,True
13,1574,True
13,13,True
13,53,True
13,1444,True
13,917,True
13,636,True
13,486,True
13,219,True
13,462,True
13,1044,True
13,1541,True
13,1179,True
13,1254,True
13,674,True
13,603,True
13,983,True
13,1166,True
13,816,True
13,918,True
13,783,True
13,287,True
13,245,True
13,358,True
13,1433,True
13,1244,True
14,552,True
14,723,True
14,669,True
14,1212,True
14,1158,True
14,350,True
14,1491,False
14,612,True
14,1554,True
14,1329,True
14,10,True
14,197,True
14,674,True
14,654,True
14,1431,True
14,1441,True
14,56,True
14,460,True
14,803,True
14,215,True
14,1220,True
14,834,True
14,420,True
14,1287,True
14,317,True
14,1164,True
14,655,True
14,435,True
14,626,True
14,595,True
14,401,True
14,728,True
14,1053,True
14,489,True
14,872,True
14,629,True
14,1110,True
14,894,True
14,251,True
14,302,True
14,478,False
14,588,True
14,917,True
14,500,True
14,529,True
14,1538,True
14,1541,True
14,471,True
14,1552,True
14,1351,True
14,1437,False
14,627,True
14,1125,True
14,845,True
14,672,True
14,1570,True
14,48,True
14,1545,True
14,1547,True
14,1292,False
14,925,True
14,320,True
14,274,True
14,335,True
14,294,True
14,1527,True
14,1154,True
14,89,True
14,903,True
14,1076,True
14,752,True
14,884,True
14,352,True
14,1252,True
14,1133,True
14,783,True
14,755,True
14,271,True
14,1308,True
14,283,True
14,710,True
14,512,True
14,958,True
14,1279,False
14,1025,True
14,1219,True
14,1281,True
14,825,True
14,602,True
14,1542,True
14,1395,True
14,828,True
14,286,True
14,398,False
14,801,True
14,744,False
14,679,True
14,906,True
14,639,True
14,846,True
14,970,True
14,1356,True
14,9,True
14,959,False
14,31,True
14,631,True
14,1108,True
14,237,True
14,1215,True
14,774,True
14,202,True
14,1065,True
14,1412,True
14,316,True
14,52,True
14,603,True
14,765,True
14,1206,True
14,668,False
14,1040,True
14,139,True
14,381,False
14,1073,False
14,201,True
14,1291,True
14,1373,True
14,1524,True
14,768,True
14,549,True
14,365,True
14,1151,True
14,1180,True
14,717,True
